OptimizedParams_1,OptimizedParams_2,OptimizedParams_3,OptimizedParams_4,OptimizedParams_5,OptimizedParams_6,OptimizedParams_7,OptimizedParams_8,OptimizedParams_9,OptimizedParams_10,OptimizedParams_11,OptimizedParams_12,OptimizedParams_13,OptimizedParams_14,OptimizedParams_15,OptimizedParams_16,FinalErrors,GaInfo
387.806471769598,113.622772731655,744.531525984177,0.204917608412411,0.000814287681073456,0.00471761692764316,2.90625,0.00543702913675946,0.0519785904982854,0.00432399846922034,0.0275448684464213,3030.60060058338,0.197206843662108,0.2501,1999.6888869338,0.000772113706197827,5.34128553916511,
1.1,445.045144667586,840.323024386897,0.310667979744077,4.12267559044325e-05,0.00250794336876921,3.1875,1e-06,0.0158477333399921,0.00157274638704726,0.75,1483.74573570124,1.5001,6585.14342882458,3922.71248113717,0.000410063268439116,40.438783448436,
785.289537818886,100.015625,0.2396484375,0.298338566329169,0.000585992686545392,0.00688100116702488,2.97866435741306,0.00953550375874596,0.0207571443823768,0.00992672033100604,0.543318256419263,1.86411461825076,4.99005499026482,0.000376369080040906,0.0235375,0.000520380352287342,4.36379193978646,
402.569638955716,663.643407337339,0.1625,0.750925075704526,0.000794076689510996,0.00746383059332294,489.621073984629,0.000654049780339371,0.0324244023512222,5.12333340447929e-05,0.74905970141115,0.2501,732.348711380585,0.2501,0.0001,8.08027739062272e-05,1147.74883317954,
932.753592244546,410.035288218143,1.1,0.195631457795287,0.000226743085419822,0.00117215772836486,7290.99527377954,0.0024406884919761,0.0574933769012715,0.00491964507703116,0.947010906988638,1619.35934668924,3084.58972678899,4303.69821685164,9253.32845419481,0.000242346953045575,11.3765360982963,
1.85,568.664709589149,999.970847930172,0.001,8.24570351463052e-05,0.00763577561128753,49.1508317227877,0.00905395957434543,0.0793544644574323,9.4972606490794e-05,0.999852981187076,0.019114878188794,0.0109660011858284,0.00792402789013691,0.0313499999999998,1e-10,920.719086728551,
1.53111747278478,434.751826677395,16.1,0.239284799782485,0.001,0.00689316446715506,9.98532161037296,0.0026873899614319,0.084375,0.00142041828852446,0.92614737496181,2.96702027336275,1.00865751376707,8002.92723353004,0.0852600472917278,1e-10,17.0249631630731,
877.719879777612,100,16.225,0.21975,0.000887911597004507,0.005794555145615,2.82421875,0.00528187004985719,0.0196793367440137,0.0076113190145491,0.00941921283809088,2286.71628371096,0.0001,0.0001,0.0001,0.000394817955353392,5.64550526369071,
107.477135870629,655.771423468915,1.23662909723634,1.44946721201699,0.000419200453797974,0.00840179744726841,15.4542470913734,0.00869414181635955,0.0911944928253929,0.00514971735961149,0,5315.57761054147,1339.00806012976,0.0001,0.0001,1e-10,6.75761812369908,
378.95223770173,585.001630085793,1.5375,0.209237211813326,0.001,0.00200601799639788,3155.4245765214,1e-06,0.0683355313797867,0.00062827512348188,0.844783049496058,102.423888442715,0.015725,0.015725,50.1726080458254,0.000954731015152544,1.72328635179991,
197.358046587753,386.683738785133,0.638231424798861,0.126380376476953,0.000825697049553359,0.01,2845.26164663509,8.41202082644184e-05,0.0700328713539704,0.00495095397870377,0.918248471229968,8899.66078542178,6020.35594132439,6567.33797233536,8273.55172924607,0.000185906916504108,210.228276318746,
818.748320259539,443.713773569635,0.106591796875,0.832597970309021,0.000722013426244785,0.00722930157514529,1498.71214362858,0.00693254440030701,0.0887173857993109,1e-06,0.721444279537902,6258.05643536075,332.899696469541,0.0001,0.00883928625231145,0.000886419004925548,64.4695180074082,
367.199811129217,101.90234375,898.554398853903,7.53237704071986,0.000511165341192067,0.00686822098738686,3.41615102060748,0.00701505108837212,0.015635,1e-06,0.507500500323699,6131.66424988794,4121.14481207553,0.00743798293036502,0.0193426091130731,0.000684244387888863,7.61984062014197,
619.370341710319,102,2.01351928865247,1.3135,0.000313711135793528,0.00525326388228491,6.50922869259974,0.00997989253405757,0.0359662724481341,0.00115074615467161,0,9136.72674017269,8576.16267341241,9302.76712965676,0.00486580968856232,8.01399596450552e-05,22.9839350755533,
531.942519738012,141.75,348.78811009903,0.186815076199679,0.000354908027901536,0.001632027615215,3.23609924777204,0.00869144095489077,0.0767259447160089,0.00113402325183226,0.15177944625619,1905.28734672534,9.3319935424391,5480.74749286432,9986.94920189804,3.55897513063724e-05,3.65233449049457,
702.887632007738,100.203125,0.121599629966664,0.195411067853061,1e-07,0.01,2.79402522894853,0.0054184268911425,0.0426502755218799,0.00582516687405316,0.095341169409028,2999.39181151012,357.353357100546,6882.74558436004,3415.45192095474,0.0001,4.06617247194719,
252.390329398726,100.0244140625,0.154058141028472,0.442167527289157,0.0008458994971808,0.00873728338597782,2.8828125,0.01,0.0402370409818301,0.00868322098210938,0.49877271912033,1.09320917573245,2.9897106917603,0.015725,0.0001,0.0001,5.47437514501809,
5.38307382718417,348.10352764215,967.727461542837,0.122666284858417,0.000988729875894491,0.00928622576645822,8.89308381907842,0.00571709184889563,0.0997433831503884,0.0089894081071889,0.730783059029312,8122.84565884569,1432.619571589,5904.53058482772,4447.31006337064,6.52774272180254e-05,92.1532192003183,
62.2163813986344,558.487099483537,1.1625,0.251,0.000880627573473848,0.00719284732524395,384.547893626388,0.00758236451874676,0.0697261712985805,0.00993896484375,0.954537510594595,0.343752695667544,0.374592999180574,0.0001,4568.65644049134,0.000754923612246932,10.8792261927137,
174.393524890214,100,472.154041262833,0.252408455169294,0.001,0.000576105088660011,2.640625,1e-06,0.00591675977533467,0.00196964305888857,0.0769001666365416,682.612430173688,0.0001,3749.45196086405,0.5001,0.000466675797061359,39.4454300925396,
277.332152364408,684.179957934953,911.014702500849,0.0310234923984275,0.000910019954082268,0.00082393631836,36.4806476427413,0.01,0.095806774730347,0.00900558350351139,0.962796481997495,1278.77120125,8731.92004350945,4434.54622854876,6206.57409700341,0.000714714323903671,656.754995771831,
891.862310121227,100.01171875,0.101953125,1.32521875,0.000750533398061712,0.00921960228424491,2.08123779296875,0.00394687662809936,0.00611971987768329,0.00835671348908173,0.401264180901751,0.4766625,0.787686617806578,0.241161554455965,0.0113023377516208,0.000501590752455472,5.57908188390647,
499.294011691936,100.34375,451.256194093425,6.01125977227137,4.39495413566425e-05,0.0044647204182211,3.265625,0.00758506478158895,0.0457479291604836,1e-06,0.268326455575273,8848.08283635812,9455.80876327761,0.0207970563273804,0.00750608686067489,1e-10,10.7481540584675,
337.255098728255,531.609276449913,1.01064832961844,0.168164262355574,0.000882706614178364,0.00319802075324716,3417.86072308708,0.00340247274872669,0.083760292247083,0.00898588140770255,0.872313239903903,2450.52684588934,9477.68618814153,9650.17307894329,7973.06157286203,0.000119623369098486,14.232621824755,
829.509295774568,639.819594550812,13.5745258605909,0.0246115240719101,4.53743768004911e-05,0.00185631481570429,20.5629659877208,0.00846585691588726,0.0868876723842131,0.00275468510583743,0.929940713254029,0.0001,5739.28463178827,4848.46518608769,9260.19813768169,0.000151584033704449,710.552735872866,
937.480652156669,100.25,169.3339477514,0.211158955443226,0.000280908877892432,0.00812064863605032,2.69082030712478,0.00758455363043705,0.0115970214301226,0.00553431448175507,0.02386984921086,2491.70707371112,2056.76509841189,3083.13554936941,3159.83728706994,0.000455516351378955,11.0019594919495,
882.021921173459,518.485114515274,0.1625,6.65788103774956,0.001,0.01,235.346971833827,0.0053844505154815,0.0966767143671397,1e-06,0.861192772152635,0.2501,2048.23742343129,0.00400625,0.0001,0.000611598828015147,144.360133601233,
588.869938668329,100.087084824909,372.995624044916,0.21813002047653,0.000955926139885051,0.00305285642045723,2.88290109056715,0.00641361485793205,0.0187717853057615,0.00101144355082354,0.0605667706478039,1489.78637974246,1385.38516274344,174.467324979345,1091.63676048349,0.000885568299577935,4.95960818666707,
